,timestamp,temp,rhum,prcp,wspd,pres,wdir,season
2014,1620421200.0,7.2,nan%,,9.3,1015.7,175.0,Spring
2015,1622426400.0,8.2,95.0%,0.0,,,,Spring
2016,1676030400.0,6.2,73.0%,0.0,14.8,1037.2,240.0,Winter
2017,1681030800.0,11.0,68.0%,0.0,,,,Spring
2018,1674918000.0,5.3,75.0%,0.0,11.1,1031.5,300.0,Winter
2019,1675490400.0,5.6,94.0%,0.0,9.3,1036.7,261.0,Winter
2020,1626332400.0,17.5,76.0%,0.0,,,,Summer
2021,1696424400.0,16.8,65.0%,0.0,25.9,1025.6,242.0,Autumn
2022,1692626400.0,23.8,nan%,,20.4,1021.8,238.0,Summer
2023,1676725200.0,12.9,80.0%,0.0,25.9,1020.7,260.0,Winter
2024,1674298800.0,2.1,86.0%,0.0,,,,Winter
2025,1683054000.0,9.0,nan%,,11.1,1028.4,107.0,Spring
2026,1653195600.0,11.0,85.0%,0.0,5.5,1016.8,197.0,Spring
2027,1658109600.0,17.6,68.0%,0.0,9.3,1021.7,156.0,Summer
2028,1653613200.0,11.8,89.0%,0.0,14.8,1023.7,265.0,Spring
2029,1670756400.0,-2.4,100.0%,0.0,,,,Autumn
2030,1641571200.0,3.9,75.0%,0.0,14.8,1009.4,265.0,Winter
2031,1653130800.0,16.8,55.0%,0.0,16.7,1021.6,254.0,Spring
2032,1660410000.0,29.6,28.0%,0.0,16.7,1012.2,132.0,Summer
2033,1691946000.0,19.1,64.0%,0.0,18.5,1012.9,234.0,Summer
2034,1618729200.0,5.9,nan%,,,,,Spring
2035,1647745200.0,3.6,nan%,,11.1,1031.3,76.0,Winter
2036,1656874800.0,16.2,69.0%,0.0,9.3,1020.3,278.0,Summer
2037,1637827200.0,2.0,91.0%,0.0,14.8,1017.2,341.0,Autumn
2038,1652918400.0,14.3,nan%,,,,,Spring
2039,1623218400.0,14.4,73.0%,0.0,9.3,1022.5,234.0,Spring
2040,1682827200.0,7.2,92.0%,0.0,7.4,1022.5,122.0,Spring
2041,1620295200.0,9.3,64.0%,0.1,9.3,1005.7,280.0,Spring
2042,1632045600.0,16.9,nan%,,7.4,1014.2,307.0,Summer
2043,1635591600.0,12.8,79.0%,0.0,18.5,994.6,245.0,Autumn
2044,1687046400.0,16.1,82.0%,0.0,9.3,1011.5,72.0,Spring
2045,1678320000.0,1.9,94.0%,1.2,14.8,991.1,41.0,Winter
2046,1688846400.0,18.8,84.0%,0.0,9.3,1017.3,190.0,Summer
2047,1674284400.0,-1.8,nan%,,7.4,1031.4,25.0,Winter
2048,1695477600.0,16.9,53.0%,0.0,16.7,1017.9,234.0,Autumn
2049,1688504400.0,12.7,94.0%,2.6,11.1,1006.8,303.0,Summer
2050,1632596400.0,16.7,nan%,,7.4,1012.9,174.0,Autumn
2051,1618984800.0,7.7,85.0%,0.0,,,,Spring
2052,1643238000.0,4.4,86.0%,0.0,16.7,1029.4,237.0,Winter
2053,1642849200.0,3.9,89.0%,0.0,9.3,1038.2,299.0,Winter
2054,1678352400.0,2.4,100.0%,0.3,9.3,995.0,100.0,Winter
2055,1697504400.0,8.0,89.0%,0.0,11.1,1017.1,70.0,Autumn
2056,1667768400.0,9.9,86.0%,0.0,18.5,1002.3,225.0,Autumn
2057,1695441600.0,7.9,93.0%,0.0,11.1,1012.4,256.0,Autumn
2058,1643176800.0,0.4,96.0%,0.0,9.3,1034.1,254.0,Winter
2059,1666792800.0,17.2,72.0%,0.0,24.1,1013.0,218.0,Autumn
2060,1673881200.0,2.4,85.0%,0.0,,,,Winter
2061,1651586400.0,14.0,69.0%,0.0,9.3,1020.8,50.0,Spring
2062,1674925200.0,4.1,84.0%,0.0,7.4,1031.5,292.0,Winter
2063,1646686800.0,1.8,73.0%,0.0,16.7,1020.6,110.0,Winter
2064,1658782800.0,16.0,73.0%,0.0,14.8,1015.1,309.0,Summer
2065,1631941200.0,14.7,92.0%,0.0,5.5,1014.3,108.0,Summer
2066,1633701600.0,17.9,nan%,,5.5,1029.4,152.0,Autumn
2067,1676494800.0,8.5,89.0%,0.0,,,,Winter
2068,1692021600.0,20.3,71.0%,0.0,24.1,1009.7,204.0,Summer
2069,1629658800.0,16.9,nan%,,11.1,1022.9,345.0,Summer
2070,1637416800.0,10.7,nan%,,9.3,1022.3,264.0,Autumn
2071,1671854400.0,7.5,92.0%,0.0,14.8,1007.8,240.0,Winter
2072,1627344000.0,16.5,92.0%,0.0,9.3,1009.6,237.0,Summer
2073,1668016800.0,10.5,80.0%,0.0,14.8,1011.2,240.0,Autumn
2074,1632877200.0,10.2,92.0%,0.0,,,,Autumn
2075,1625742000.0,19.4,67.0%,0.0,13.0,1019.1,247.0,Summer
2076,1647594000.0,8.2,84.0%,0.0,7.4,1042.6,67.0,Winter
2077,1692316800.0,15.8,nan%,,13.0,1017.3,64.0,Summer
2078,1624802400.0,19.7,76.0%,0.2,,,,Summer
2079,1674428400.0,-2.3,94.0%,0.0,3.7,1036.6,15.0,Winter
2080,1648159200.0,8.4,66.0%,0.0,5.5,1030.5,72.0,Spring
2081,1695754800.0,15.8,85.0%,0.0,11.1,1018.0,191.0,Autumn
2082,1667862000.0,13.6,81.0%,0.0,25.9,1001.1,189.0,Autumn
2083,1640908800.0,12.3,88.0%,0.0,22.2,1014.7,220.0,Winter
2084,1633197600.0,14.3,94.0%,0.2,20.4,986.6,205.0,Autumn
2085,1661889600.0,15.8,75.0%,0.0,14.8,1024.0,44.0,Summer
2086,1659031200.0,17.5,nan%,,13.0,1017.6,100.0,Summer
2087,1646704800.0,0.6,79.0%,0.0,14.8,1017.8,123.0,Winter
2088,1625306400.0,19.3,75.0%,0.1,16.7,1011.9,222.0,Summer
2089,1625544000.0,13.7,93.0%,1.5,,,,Summer
2090,1650513600.0,6.8,88.0%,0.0,13.0,1012.9,45.0,Spring
2091,1678521600.0,0.0,85.0%,0.0,5.5,1010.6,113.0,Winter
2092,1636495200.0,10.7,93.0%,0.0,9.3,1023.6,207.0,Autumn
2093,1697572800.0,11.0,80.0%,0.0,16.7,1009.8,87.0,Autumn
2094,1635397200.0,11.5,92.0%,0.0,16.7,1012.0,194.0,Autumn
2095,1660719600.0,17.6,92.0%,0.0,11.1,1011.6,27.0,Summer
2096,1633784400.0,17.1,62.0%,0.0,5.5,1028.2,82.0,Autumn
2097,1670086800.0,4.5,nan%,,16.7,1018.6,46.0,Autumn
2098,1688101200.0,12.5,nan%,,,,,Summer
2099,1647356400.0,13.0,60.0%,0.0,13.0,1019.8,156.0,Winter
2100,1667394000.0,13.7,67.0%,0.0,,,,Autumn
2101,1695697200.0,13.1,nan%,,,,,Autumn
2102,1693332000.0,15.8,nan%,,11.1,1009.5,237.0,Summer
2103,1673816400.0,2.9,89.0%,0.0,9.3,995.9,206.0,Winter
2104,1637398800.0,9.1,91.0%,0.0,7.4,1026.3,220.0,Autumn
2105,1636311600.0,6.9,81.0%,0.0,11.1,1022.4,279.0,Autumn
2106,1670832000.0,-1.3,100.0%,0.0,7.4,1009.2,8.0,Autumn
2107,1692921600.0,15.1,nan%,,,,,Summer
2108,1670889600.0,-2.0,96.0%,0.0,7.4,1009.9,90.0,Autumn
2109,1670299200.0,3.6,95.0%,0.0,11.1,1024.4,10.0,Autumn
2110,1635454800.0,12.9,nan%,,18.5,1003.2,172.0,Autumn
2111,1630922400.0,23.4,61.0%,0.0,,,,Summer
2112,1693040400.0,16.6,nan%,,14.8,1008.1,244.0,Summer
2113,1672909200.0,9.1,95.0%,0.0,14.8,1020.4,227.0,Winter
2114,1635973200.0,5.8,95.0%,0.0,16.7,1007.8,333.0,Autumn
2115,1653490800.0,16.1,69.0%,0.0,27.8,1013.0,249.0,Spring
2116,1629957600.0,14.5,nan%,,16.7,1022.0,350.0,Summer
2117,1694908800.0,15.8,nan%,,13.0,1014.1,34.0,Summer
2118,1628884800.0,16.4,82.0%,0.0,13.0,1021.6,241.0,Summer
2119,1658012400.0,16.4,nan%,,,,,Summer
2120,1644566400.0,1.0,91.0%,0.0,7.4,1032.7,275.0,Winter
2121,1653429600.0,9.4,86.0%,0.0,11.1,1011.6,236.0,Spring
2122,1666389600.0,14.6,88.0%,0.0,18.5,1002.3,191.0,Autumn
2123,1656147600.0,17.4,56.0%,0.0,,,,Summer
2124,1694044800.0,19.2,87.0%,0.0,7.4,1018.9,55.0,Summer
2125,1669543200.0,10.8,99.0%,0.5,7.4,1013.8,204.0,Autumn
2126,1620471600.0,12.5,87.0%,0.0,,,,Spring
2127,1697968800.0,12.2,75.0%,0.0,,,,Autumn
2128,1678071600.0,-0.4,nan%,,7.4,1010.6,261.0,Winter
2129,1660111200.0,17.2,80.0%,0.0,9.3,1027.3,45.0,Summer
2130,1675119600.0,3.6,88.0%,0.0,11.1,1027.5,234.0,Winter
2131,1656529200.0,15.7,71.0%,0.0,,,,Summer
2132,1637773200.0,4.8,93.0%,0.0,5.5,1017.7,250.0,Autumn
2133,1646006400.0,4.5,82.0%,0.0,,,,Winter
2134,1646312400.0,10.6,80.0%,0.0,13.0,1014.5,162.0,Winter
2135,1618844400.0,14.9,47.0%,0.0,9.3,1019.4,135.0,Spring
2136,1653102000.0,8.7,nan%,,,,,Spring
2137,1679947200.0,4.3,nan%,,9.3,1026.2,142.0,Spring
2138,1657983600.0,26.1,35.0%,0.0,13.0,1024.4,171.0,Summer
2139,1656320400.0,16.8,61.0%,0.0,,,,Summer
2140,1688518800.0,11.0,95.0%,1.0,16.7,1007.5,281.0,Summer
2141,1691496000.0,16.5,84.0%,0.1,,,,Summer
2142,1677657600.0,3.1,95.0%,0.0,13.0,1031.1,17.0,Winter
2143,1623819600.0,15.3,82.0%,0.0,5.5,1014.0,141.0,Spring
2144,1662724800.0,18.0,nan%,,18.5,1006.8,288.0,Summer
2145,1637816400.0,3.3,93.0%,0.0,11.1,1015.9,335.0,Autumn
2146,1671631200.0,8.8,nan%,,14.8,1005.6,214.0,Winter
2147,1676970000.0,8.1,89.0%,0.0,9.3,1019.8,221.0,Winter
2148,1645239600.0,2.1,73.0%,0.0,25.9,1010.9,259.0,Winter
2149,1682600400.0,11.7,62.0%,0.0,18.5,1015.0,132.0,Spring
2150,1619542800.0,11.6,54.0%,0.0,9.3,1007.5,120.0,Spring
2151,1662584400.0,15.4,90.0%,0.5,9.3,1007.2,165.0,Summer
2152,1638334800.0,8.5,84.0%,0.0,27.8,994.8,278.0,Autumn
2153,1685210400.0,15.6,62.0%,0.0,11.1,1023.7,78.0,Spring
2154,1652925600.0,13.4,95.0%,0.0,,,,Spring
2155,1675209600.0,4.1,87.0%,0.0,14.8,1025.4,249.0,Winter
2156,1630980000.0,17.1,89.0%,0.0,,,,Summer
2157,1690495200.0,17.2,91.0%,0.0,11.1,1004.4,238.0,Summer
2158,1659510000.0,20.0,nan%,,18.5,1014.0,228.0,Summer
2159,1667484000.0,10.4,90.0%,0.0,,,,Autumn
2160,1654347600.0,18.0,56.0%,0.0,31.7,1020.0,80.0,Spring
2161,1648231200.0,12.8,nan%,,11.1,1031.3,74.0,Spring
2162,1654516800.0,15.0,77.0%,0.0,16.6,1015.0,270.0,Spring
2163,1644238800.0,8.0,71.0%,0.0,,,,Winter
2164,1668960000.0,8.2,79.0%,0.6,,,,Autumn
2165,1695870000.0,13.9,86.0%,0.0,,,,Autumn
2166,1647133200.0,7.2,nan%,,18.5,1006.8,152.0,Winter
2167,1636423200.0,10.5,99.0%,0.0,11.1,1023.0,213.0,Autumn
2168,1676167200.0,6.0,91.0%,0.0,5.5,1038.0,253.0,Winter
2169,1681214400.0,11.3,62.0%,0.0,24.1,1010.9,224.0,Spring
2170,1675666800.0,-0.2,97.0%,0.0,,,,Winter
2171,1697749200.0,14.8,96.0%,1.6,11.1,981.2,105.0,Autumn
2172,1663311600.0,10.6,81.0%,0.0,13.0,1017.3,329.0,Summer
2173,1679108400.0,8.9,nan%,,11.1,1005.1,160.0,Winter
2174,1635512400.0,13.5,73.0%,0.0,25.9,998.0,226.0,Autumn
2175,1695060000.0,14.9,68.0%,0.0,,,,Summer
2176,1669298400.0,10.6,87.0%,0.0,25.9,1002.6,186.0,Autumn
2177,1661522400.0,22.0,nan%,,9.3,1018.6,247.0,Summer
2178,1622174400.0,10.1,nan%,,,,,Spring
2179,1646942400.0,10.1,nan%,,13.0,1013.6,138.0,Winter
2180,1694030400.0,22.3,75.0%,0.0,7.4,1018.7,71.0,Summer
2181,1695614400.0,15.9,90.0%,0.0,14.8,1016.4,199.0,Autumn
2182,1628834400.0,14.5,90.0%,0.0,13.0,1020.5,232.0,Summer
2183,1665079200.0,13.6,75.0%,0.0,13.0,1026.7,217.0,Autumn
2184,1634094000.0,7.3,98.0%,0.0,3.7,1028.0,324.0,Autumn
2185,1670968800.0,-1.5,96.0%,0.0,,,,Autumn
2186,1655251200.0,12.0,84.0%,0.0,,,,Spring
2187,1635026400.0,9.4,83.0%,0.0,9.3,1022.9,165.0,Autumn
2188,1636952400.0,6.8,nan%,,5.5,1027.3,9.0,Autumn
2189,1675857600.0,3.6,80.0%,0.0,,,,Winter
2190,1694991600.0,17.6,92.0%,1.4,,,,Summer
2191,1680058800.0,8.3,nan%,,,,,Spring
2192,1630231200.0,17.1,63.0%,0.0,,,,Summer
2193,1633820400.0,10.4,93.0%,0.0,5.5,1029.2,347.0,Autumn
2194,1678561200.0,3.1,84.0%,0.2,13.0,1008.7,134.0,Winter
2195,1648382400.0,12.1,71.0%,0.0,14.8,1031.7,68.0,Spring
2196,1674806400.0,3.0,93.0%,0.0,,,,Winter
2197,1670799600.0,-1.5,100.0%,0.0,13.0,1007.9,359.0,Autumn
2198,1619308800.0,4.0,nan%,,14.8,1029.4,54.0,Spring
2199,1696885200.0,15.8,82.0%,0.0,7.4,1020.5,183.0,Autumn
2200,1638104400.0,2.0,71.0%,0.0,,,,Autumn
2201,1689098400.0,18.4,67.0%,0.0,18.5,1008.2,235.0,Summer
2202,1693785600.0,16.0,90.0%,0.0,9.3,1026.2,76.0,Summer
2203,1679450400.0,9.9,86.0%,0.5,27.8,1002.3,206.0,Spring
2204,1673431200.0,7.6,81.0%,0.0,,,,Winter
2205,1633395600.0,12.6,92.0%,0.3,22.2,1000.5,167.0,Autumn
2206,1626580800.0,15.4,87.0%,0.0,5.5,1026.1,301.0,Summer
2207,1660600800.0,18.8,75.0%,0.0,7.4,1005.4,247.0,Summer
2208,1692579600.0,13.5,94.0%,0.0,7.4,1024.1,234.0,Summer
2209,1693483200.0,15.6,78.0%,0.0,11.1,1009.5,168.0,Summer
2210,1625266800.0,16.0,86.0%,0.0,7.4,1014.3,128.0,Summer
2211,1620651600.0,15.1,nan%,,,,,Spring
2212,1688695200.0,11.9,82.0%,0.0,7.4,1016.6,138.0,Summer
2213,1660183200.0,15.6,nan%,,9.3,1023.3,46.0,Summer
2214,1641812400.0,4.5,90.0%,0.0,7.4,1019.3,165.0,Winter
2215,1684764000.0,17.7,60.0%,0.0,,,,Spring
2216,1663423200.0,15.5,45.0%,0.0,18.5,1021.4,322.0,Summer
2217,1661043600.0,13.6,nan%,,9.3,1016.3,225.0,Summer
2218,1647086400.0,10.4,66.0%,0.0,,,,Winter
2219,1671998400.0,7.8,95.0%,0.0,,,,Winter
2220,1626854400.0,23.3,nan%,,7.4,1022.9,54.0,Summer
2221,1668790800.0,8.6,81.0%,0.0,11.1,1004.9,282.0,Autumn
2222,1636560000.0,12.8,92.0%,0.0,5.5,1022.8,243.0,Autumn
2223,1647471600.0,5.8,91.0%,0.0,20.4,1021.8,305.0,Winter
2224,1676203200.0,8.3,nan%,,7.4,1038.0,154.0,Winter
2225,1681048800.0,13.8,nan%,,16.7,1019.9,165.0,Spring
2226,1680706800.0,9.9,nan%,,,,,Spring
2227,1637607600.0,4.7,89.0%,0.0,11.1,1032.8,11.0,Autumn
2228,1632182400.0,12.4,91.0%,0.0,,,,Summer
2229,1648350000.0,5.5,93.0%,0.0,,,,Spring
2230,1691377200.0,9.4,nan%,,9.3,1020.2,276.0,Summer
2231,1675328400.0,6.4,93.0%,0.0,18.5,1027.1,258.0,Winter
2232,1626559200.0,17.2,nan%,,5.5,1027.2,125.0,Summer
2233,1658869200.0,14.2,84.0%,0.0,7.4,1021.2,119.0,Summer
2234,1685757600.0,7.2,95.0%,0.0,14.8,1024.0,24.0,Spring
2235,1617904800.0,8.0,71.0%,0.0,16.7,1018.2,231.0,Spring
2236,1660050000.0,27.7,32.0%,0.0,14.8,1028.1,72.0,Summer
2237,1675101600.0,5.2,80.0%,0.0,11.1,1027.0,280.0,Winter
2238,1626883200.0,26.0,58.0%,0.1,13.0,1022.8,107.0,Summer
2239,1670868000.0,-0.5,96.0%,0.0,7.4,1009.5,87.0,Autumn
2240,1649041200.0,4.8,81.0%,0.2,,,,Spring
2241,1695157200.0,17.8,83.0%,0.0,,,,Summer
2242,1670709600.0,-2.3,99.0%,0.0,3.7,1010.1,173.0,Autumn
2243,1653134400.0,17.3,52.0%,0.0,,,,Spring
2244,1684900800.0,8.9,89.0%,0.0,7.4,1026.3,291.0,Spring
2245,1673823600.0,3.1,91.0%,0.0,5.5,993.0,138.0,Winter
2246,1649264400.0,10.5,75.0%,0.0,29.6,992.9,244.0,Spring
2247,1643706000.0,8.5,86.0%,0.0,25.9,1020.9,279.0,Winter
2248,1674500400.0,-0.1,96.0%,0.0,,,,Winter
2249,1635706800.0,10.6,nan%,,24.1,991.8,219.0,Autumn
2250,1666465200.0,14.1,nan%,,,,,Autumn
2251,1657432800.0,16.8,76.0%,0.0,7.4,1028.4,264.0,Summer
2252,1643580000.0,5.9,83.0%,0.0,20.4,1021.5,240.0,Winter
2253,1645074000.0,7.1,76.0%,0.0,29.6,1004.3,270.0,Winter
2254,1682442000.0,8.5,56.0%,0.0,,,,Spring
2255,1696888800.0,15.3,83.0%,0.0,7.4,1020.4,170.0,Autumn
2256,1681012800.0,4.6,nan%,,,,,Spring
2257,1670943600.0,-0.4,86.0%,0.0,7.4,1006.7,73.0,Autumn
2258,1696845600.0,20.4,66.0%,0.0,9.3,1022.1,264.0,Autumn
2259,1674097200.0,-1.7,nan%,,9.3,1006.5,281.0,Winter
2260,1654002000.0,15.2,61.0%,0.0,,,,Spring
2261,1675861200.0,4.8,74.0%,0.0,,,,Winter
2262,1668607200.0,10.7,82.0%,0.0,16.7,990.1,191.0,Autumn
2263,1689775200.0,21.4,54.0%,0.0,18.5,1014.7,298.0,Summer
2264,1659340800.0,18.4,80.0%,0.0,7.4,1019.1,21.0,Summer
2265,1623970800.0,16.2,92.0%,0.2,16.7,1014.0,29.0,Spring
2266,1683835200.0,10.7,89.0%,0.0,9.3,1018.4,38.0,Spring
2267,1621472400.0,5.5,95.0%,0.0,7.4,1021.1,230.0,Spring
2268,1639144800.0,5.5,77.0%,0.0,27.8,1001.7,306.0,Autumn
2269,1638295200.0,9.6,nan%,,22.2,1007.7,240.0,Autumn
2270,1655431200.0,15.3,75.0%,0.0,9.3,1021.5,174.0,Spring
2271,1629597600.0,14.3,97.0%,0.8,11.1,1014.9,264.0,Summer
2272,1625695200.0,13.8,90.0%,0.0,11.1,1016.9,206.0,Summer
2273,1687464000.0,18.2,nan%,,7.4,1021.0,67.0,Summer
2274,1635760800.0,10.6,nan%,,20.4,994.3,235.0,Autumn
2275,1662930000.0,16.2,87.0%,0.0,7.4,1015.6,161.0,Summer
2276,1651503600.0,14.8,59.0%,0.0,7.4,1020.6,48.0,Spring
2277,1649419200.0,8.5,nan%,,11.1,998.8,360.0,Spring
2278,1693612800.0,14.7,94.0%,0.0,9.3,1016.3,18.0,Summer
2279,1654484400.0,13.0,94.0%,0.2,14.8,1013.0,230.0,Spring
2280,1674421200.0,-2.3,91.0%,0.0,3.7,1036.7,23.0,Winter
2281,1686564000.0,24.2,61.0%,0.0,7.4,1014.9,160.0,Spring
2282,1650362400.0,12.6,64.0%,0.0,11.1,1016.4,12.0,Spring
2283,1657558800.0,27.2,nan%,,,,,Summer
2284,1694386800.0,19.1,87.0%,0.0,9.3,1013.7,194.0,Summer
2285,1637694000.0,3.6,94.0%,0.0,5.5,1031.3,353.0,Autumn
2286,1661929200.0,15.4,nan%,,18.5,1024.9,24.0,Summer
2287,1667235600.0,14.8,84.0%,1.5,16.7,1006.8,113.0,Autumn
2288,1628787600.0,20.3,nan%,,16.7,1017.8,222.0,Summer
2289,1689156000.0,19.6,55.0%,0.0,24.1,1011.5,255.0,Summer
2290,1678532400.0,3.6,nan%,,,,,Winter
2291,1620496800.0,14.5,nan%,,,,,Spring
2292,1623139200.0,17.7,nan%,,7.4,1024.2,269.0,Spring
2293,1688659200.0,19.8,49.0%,0.0,20.4,1015.7,213.0,Summer
2294,1697616000.0,13.4,nan%,,22.2,999.4,88.0,Autumn
2295,1665356400.0,11.0,87.0%,0.0,,,,Autumn
2296,1676131200.0,9.8,76.0%,0.0,7.4,1036.7,295.0,Winter
2297,1640340000.0,7.4,99.0%,0.1,,,,Winter
2298,1647752400.0,2.8,82.0%,0.0,11.1,1030.3,68.0,Winter
2299,1624687200.0,13.9,89.0%,0.0,,,,Summer
2300,1639699200.0,5.4,95.0%,0.0,5.5,1040.9,13.0,Autumn
2301,1672081200.0,3.8,84.0%,0.0,16.7,1020.2,244.0,Winter
2302,1659369600.0,23.6,55.0%,0.0,13.0,1017.6,213.0,Summer
2303,1629378000.0,19.2,67.0%,0.0,16.7,1013.8,262.0,Summer
2304,1693490400.0,15.4,nan%,,13.0,1009.0,150.0,Summer
2305,1653040800.0,13.3,73.0%,0.9,11.1,1018.7,259.0,Spring
2306,1633384800.0,12.5,87.0%,0.1,,,,Autumn
2307,1697976000.0,13.7,68.0%,0.0,,,,Autumn
2308,1676419200.0,4.4,89.0%,0.0,7.4,1027.5,145.0,Winter
2309,1651089600.0,7.0,73.0%,0.0,13.0,1029.5,61.0,Spring
2310,1652155200.0,12.7,nan%,,14.8,1015.2,216.0,Spring
2311,1657886400.0,23.8,32.0%,0.0,13.0,1022.8,278.0,Summer
2312,1676840400.0,7.1,84.0%,0.0,16.7,1027.1,244.0,Winter
2313,1681635600.0,11.5,69.0%,0.0,5.5,1026.1,240.0,Spring
2314,1648713600.0,2.2,77.0%,0.1,27.8,1008.1,6.0,Spring
2315,1671552000.0,8.3,nan%,,7.4,1009.5,213.0,Autumn
2316,1688500800.0,12.9,nan%,,9.3,1006.8,286.0,Summer
2317,1663250400.0,17.0,59.0%,0.0,16.7,1013.2,337.0,Summer
2318,1664337600.0,5.7,96.0%,0.0,9.3,1000.4,299.0,Autumn
2319,1628107200.0,15.5,78.0%,0.0,7.4,1012.5,177.0,Summer
2320,1646751600.0,9.8,56.0%,0.0,20.4,1013.7,140.0,Winter
2321,1645408800.0,3.7,71.0%,0.0,35.2,1003.3,266.0,Winter
2322,1631264400.0,19.4,81.0%,0.1,13.0,1010.1,216.0,Summer
2323,1663610400.0,13.2,77.0%,0.0,,,,Summer
2324,1621285200.0,8.8,89.0%,0.0,,,,Spring
2325,1664755200.0,8.5,89.0%,0.0,1.8,1027.3,329.0,Autumn
2326,1657778400.0,16.0,72.0%,0.0,14.8,1022.4,353.0,Summer
2327,1685707200.0,15.1,56.0%,0.0,,,,Spring
2328,1658397600.0,20.8,64.0%,0.0,9.3,1022.0,353.0,Summer
2329,1645855200.0,2.2,90.0%,0.0,7.4,1031.5,172.0,Winter
2330,1671462000.0,11.7,91.0%,0.0,33.3,1005.9,203.0,Autumn
2331,1637078400.0,9.2,86.0%,0.0,7.4,1020.5,216.0,Autumn
2332,1668308400.0,10.7,nan%,,9.3,1023.2,136.0,Autumn
2333,1631412000.0,11.7,93.0%,0.0,,,,Summer
2334,1662663600.0,14.6,88.0%,0.0,11.1,1003.7,194.0,Summer
2335,1622588400.0,12.9,73.0%,0.0,,,,Spring
2336,1652090400.0,17.5,53.0%,0.0,,,,Spring
2337,1622520000.0,12.0,88.0%,0.0,9.3,1016.9,74.0,Spring
2338,1620079200.0,9.0,87.0%,0.6,38.9,996.5,227.0,Spring
2339,1696903200.0,13.6,nan%,,9.3,1018.9,180.0,Autumn
2340,1694595600.0,17.5,nan%,,14.8,1021.8,22.0,Summer
2341,1668949200.0,9.4,77.0%,0.0,20.4,1007.3,279.0,Autumn
2342,1681351200.0,5.4,nan%,,,,,Spring
2343,1679425200.0,11.1,nan%,,22.2,1007.0,222.0,Winter
2344,1683712800.0,15.9,63.0%,0.1,14.8,1012.9,287.0,Spring
2345,1664524800.0,10.6,87.0%,0.0,11.1,1008.9,212.0,Autumn
2346,1666933200.0,15.6,92.0%,0.0,14.8,1011.3,174.0,Autumn
2347,1687298400.0,15.7,87.0%,0.0,9.3,1011.4,231.0,Spring
2348,1640084400.0,3.3,83.0%,0.0,5.5,1026.2,89.0,Winter
2349,1653976800.0,10.9,85.0%,0.0,16.7,1018.0,355.0,Spring
2350,1657731600.0,24.2,44.0%,0.0,14.8,1021.0,337.0,Summer
2351,1637125200.0,6.5,95.0%,0.0,9.3,1020.9,271.0,Autumn
2352,1637748000.0,4.1,nan%,,,,,Autumn
2353,1634018400.0,8.3,94.0%,0.0,11.1,1025.7,285.0,Autumn
2354,1669996800.0,5.0,89.0%,0.0,13.0,1024.9,34.0,Autumn
2355,1666882800.0,18.3,79.0%,0.0,13.0,1013.9,201.0,Autumn
2356,1689015600.0,18.4,74.0%,0.0,,,,Summer
2357,1617908400.0,7.3,73.0%,0.0,16.7,1017.9,226.0,Spring
2358,1647313200.0,5.0,nan%,,7.4,1024.8,117.0,Winter
2359,1632664800.0,19.8,nan%,,18.5,1011.7,218.0,Autumn
2360,1664568000.0,14.5,87.0%,1.2,24.1,998.8,234.0,Autumn
2361,1692216000.0,16.7,75.0%,0.0,11.1,1021.5,82.0,Summer
2362,1669255200.0,7.2,84.0%,0.0,18.5,1001.1,234.0,Autumn
2363,1622455200.0,20.2,nan%,,14.8,1021.7,106.0,Spring
2364,1639692000.0,5.6,nan%,,3.7,1040.5,359.0,Autumn
2365,1689055200.0,17.9,82.0%,0.0,,,,Summer
2366,1674100800.0,-2.0,97.0%,0.0,9.3,1006.6,282.0,Winter
2367,1673974800.0,-0.7,88.0%,0.0,7.4,990.5,319.0,Winter
2368,1621292400.0,7.6,92.0%,0.0,9.3,1011.4,273.0,Spring
2369,1638522000.0,5.0,98.0%,0.5,16.7,1004.5,206.0,Autumn
2370,1646906400.0,10.4,77.0%,0.0,14.8,1018.2,159.0,Winter
2371,1683705600.0,13.8,75.0%,0.0,13.0,1013.0,292.0,Spring
2372,1678032000.0,4.3,66.0%,0.0,11.1,1015.6,283.0,Winter
2373,1667833200.0,13.4,91.0%,0.2,24.1,1004.0,207.0,Autumn
2374,1679281200.0,7.1,86.0%,0.0,13.0,1017.8,210.0,Winter
2375,1626462000.0,19.6,63.0%,0.0,13.0,1027.9,23.0,Summer
2376,1670529600.0,-2.8,nan%,,5.5,1010.1,298.0,Autumn
2377,1689195600.0,14.4,80.0%,0.0,11.1,1013.9,247.0,Summer
2378,1622930400.0,13.0,80.0%,0.0,7.4,1025.1,263.0,Spring
2379,1648386000.0,12.7,69.0%,0.0,14.8,1031.1,68.0,Spring
2380,1633168800.0,12.0,93.0%,1.2,,,,Autumn
2381,1685523600.0,14.4,70.0%,0.0,20.4,1027.4,53.0,Spring
2382,1649415600.0,8.2,58.0%,0.1,,,,Spring
2383,1672491600.0,12.3,91.0%,0.9,29.6,1000.0,210.0,Winter
2384,1654434000.0,14.0,88.0%,0.0,9.4,1016.0,300.0,Spring
2385,1666720800.0,14.0,86.0%,0.0,13.0,1009.8,138.0,Autumn
2386,1650672000.0,8.3,88.0%,0.0,,,,Spring
2387,1620572400.0,17.9,nan%,,,,,Spring
2388,1662264000.0,15.7,nan%,,,,,Summer
