,timestamp,weco
7405,1690837200,Cloudy
7406,1697623200,Light Rain
7407,1676520000,Light Rain
7408,1641340800,Clear
7409,1653530400,Fair
7410,1685228400,Clear
7411,1621566000,Cloudy
7412,1636747200,Overcast
7413,1695085200,Cloudy
7414,1641279600,Light Rain
7415,1682488800,Cloudy
7416,1673924400,Fair
7417,1671613200,Light Rain
7418,1681761600,Fair
7419,1641956400,Fog
7420,1635451200,Cloudy
7421,1643108400,Overcast
7422,1630206000,Fair
7423,1668816000,Fair
7424,1679950800,Fair
7425,1673697600,Light Rain
7426,1657605600,Cloudy
7427,1675386000,Overcast
7428,1663596000,Overcast
7429,1642698000,Fair
7430,1630450800,Fair
7431,1642233600,Overcast
7432,1638777600,Overcast
7433,1677434400,Fair
7434,1665248400,Fair
7435,1642496400,Overcast
7436,1679565600,Cloudy
7437,1645488000,Fair
7438,1625562000,Overcast
7439,1647313200,Cloudy
7440,1680832800,Fair
7441,1619913600,Fair
7442,1644372000,Overcast
7443,1635685200,Light Rain
7444,1633946400,Fair
7445,1663023600,Overcast
7446,1654020000,Fair
7447,1659088800,Fair
7448,1683201600,Cloudy
7449,1638698400,Light Rain
7450,1639692000,Cloudy
7451,1619089200,Fair
7452,1620565200,Cloudy
7453,1643763600,Overcast
7454,1643767200,Overcast
7455,1651716000,Fair
7456,1654117200,Fair
7457,1687471200,Fair
7458,1659193200,Cloudy
7459,1650301200,Cloudy
7460,1633050000,Light Rain
7461,1682582400,Overcast
7462,1696226400,Overcast
7463,1636012800,Overcast
7464,1658250000,Fair
7465,1656867600,Cloudy
7466,1626562800,Clear
7467,1641135600,Light Rain
7468,1626894000,Fair
7469,1631847600,Cloudy
7470,1637046000,Overcast
7471,1675580400,Cloudy
7472,1653055200,Light Rain
7473,1646276400,Overcast
7474,1691132400,Overcast
7475,1675274400,Overcast
7476,1673809200,Fair
7477,1652925600,Rain
7478,1669798800,Fog
7479,1632693600,Cloudy
7480,1684566000,Fair
7481,1619694000,Cloudy
7482,1641967200,Fog
7483,1657076400,Fair
7484,1696435200,Cloudy
7485,1682632800,Light Rain
7486,1655406000,Fair
7487,1652209200,Cloudy
7488,1681444800,Overcast
7489,1655740800,Fair
7490,1652547600,Fair
7491,1675206000,Fair
7492,1623762000,Fair
7493,1620478800,Light Rain
7494,1691852400,Cloudy
7495,1666944000,Overcast
7496,1678924800,Light Rain
7497,1637370000,Overcast
7498,1624622400,Light Rain
7499,1678482000,Fair
7500,1696842000,Cloudy
7501,1670511600,Fair
7502,1644793200,Rain
7503,1632902400,Fair
7504,1667833200,Light Rain
7505,1677204000,Fair
7506,1620054000,Light Rain
7507,1640674800,Light Rain
7508,1684458000,Cloudy
7509,1647849600,Fair
7510,1654668000,
7511,1682272800,Heavy Rain Shower
7512,1663855200,Cloudy
7513,1678489200,Cloudy
7514,1665860400,Fair
7515,1636131600,Cloudy
7516,1670259600,Light Rain
7517,1695474000,Fair
7518,1621263600,Heavy Rain Shower
7519,1646445600,Overcast
7520,1684605600,Fair
7521,1683496800,Fair
7522,1692414000,Overcast
7523,1668369600,Fair
7524,1618635600,Clear
7525,1662973200,Cloudy
7526,1673841600,Rain
7527,1659236400,Overcast
7528,1689548400,Cloudy
7529,1624352400,Overcast
7530,1690426800,Light Rain
7531,1635750000,Fair
7532,1693857600,Clear
7533,1683316800,Fair
7534,1635166800,Cloudy
7535,1678658400,Light Rain
7536,1644487200,Overcast
7537,1667998800,Cloudy
7538,1671462000,Light Rain
7539,1623704400,Cloudy
7540,1623016800,Overcast
7541,1634266800,Overcast
7542,1651604400,Cloudy
7543,1634421600,Cloudy
7544,1661936400,Fair
7545,1661202000,Overcast
7546,1697979600,Fair
7547,1629392400,Light Rain
7548,1632564000,Overcast
7549,1648036800,Clear
7550,1666807200,Fair
7551,1649905200,Fair
7552,1652101200,Fair
7553,1648843200,Fair
7554,1672081200,Fair
7555,1666576800,Light Rain
7556,1650128400,Fair
7557,1617789600,Fair
7558,1625000400,Overcast
7559,1658898000,Cloudy
7560,1684368000,Overcast
7561,1647291600,Fair
7562,1658372400,Overcast
7563,1620968400,Overcast
7564,1684324800,Cloudy
7565,1658354400,Cloudy
7566,1662872400,Cloudy
7567,1677369600,Cloudy
7568,1639058400,Cloudy
7569,1631530800,Overcast
7570,1686276000,Clear
7571,1636264800,Cloudy
7572,1663711200,Fair
7573,1669244400,Cloudy
7574,1664640000,Cloudy
7575,1690830000,Cloudy
7576,1685023200,Fair
7577,1669924800,Overcast
7578,1654617600,
7579,1659747600,Fair
7580,1650747600,Overcast
7581,1625425200,Cloudy
7582,1677207600,Fair
7583,1628089200,Fair
7584,1669388400,Fair
7585,1679547600,Fair
7586,1685757600,Fair
7587,1645797600,Fair
7588,1621980000,Fair
7589,1667476800,Rain
7590,1621454400,Fair
7591,1677715200,Cloudy
7592,1630404000,Cloudy
7593,1681844400,Overcast
7594,1638712800,Rain Shower
7595,1662858000,Fair
7596,1680804000,Rain Shower
7597,1687251600,Light Rain
7598,1668877200,Overcast
7599,1672938000,Overcast
7600,1621940400,Cloudy
7601,1676491200,Cloudy
7602,1639702800,Overcast
7603,1648918800,Fair
7604,1693684800,Fair
7605,1642334400,Cloudy
7606,1667797200,Overcast
7607,1631260800,Light Rain
7608,1645117200,Cloudy
7609,1620554400,Cloudy
7610,1630828800,Cloudy
7611,1692306000,Fair
7612,1654844400,
7613,1670036400,Overcast
7614,1637406000,Overcast
7615,1679162400,Light Rain
7616,1633143600,Cloudy
7617,1622318400,Fair
7618,1638295200,Overcast
7619,1689490800,Fair
7620,1652133600,Cloudy
7621,1629525600,Overcast
7622,1691319600,Cloudy
7623,1691622000,Fair
7624,1680652800,Fair
7625,1628820000,Fair
7626,1681358400,Fair
7627,1629928800,Fair
7628,1659916800,Clear
7629,1691517600,Light Rain
7630,1620475200,Light Rain
7631,1628852400,Cloudy
7632,1674997200,Overcast
7633,1685556000,Fair
7634,1652382000,Fair
7635,1624338000,Light Rain
7636,1661101200,Cloudy
7637,1653624000,Cloudy
7638,1619355600,Fair
7639,1689771600,Cloudy
7640,1627351200,Overcast
7641,1678680000,Light Rain
7642,1665889200,Fair
7643,1619460000,Fair
7644,1677870000,Cloudy
7645,1642705200,Fair
7646,1694106000,Fair
7647,1656648000,Cloudy
7648,1655200800,Fair
7649,1637413200,Overcast
7650,1655395200,Fair
7651,1669680000,Fog
7652,1677787200,Fair
7653,1633215600,Overcast
7654,1639497600,Overcast
7655,1626973200,Fair
7656,1695290400,Fair
7657,1623646800,Clear
7658,1650452400,Fair
7659,1693180800,Fair
7660,1664859600,Overcast
7661,1629550800,Light Rain
7662,1660557600,Cloudy
7663,1655607600,Overcast
7664,1626937200,Fair
7665,1618462800,Fair
7666,1635519600,Fair
7667,1688508000,Rain
7668,1642150800,Clear
7669,1664593200,Cloudy
7670,1680656400,Fair
7671,1651532400,Cloudy
7672,1619402400,Fair
7673,1624140000,Light Rain
7674,1661292000,Cloudy
7675,1638118800,Fair
7676,1622404800,Clear
7677,1637971200,Light Rain
7678,1662501600,Overcast
7679,1665000000,Fair
7680,1627686000,Cloudy
7681,1685257200,Fair
7682,1667667600,Light Rain
7683,1689289200,Cloudy
7684,1669986000,Light Rain
7685,1638705600,Light Rain
7686,1697572800,Overcast
7687,1621857600,Heavy Rain Shower
7688,1668351600,Fair
7689,1663682400,Cloudy
7690,1673316000,Fair
7691,1688353200,Fair
7692,1691355600,Fair
7693,1692932400,Cloudy
7694,1656003600,Fair
7695,1641409200,Fair
7696,1631185200,Cloudy
7697,1644850800,Cloudy
7698,1680408000,Light Rain
7699,1683777600,Cloudy
7700,1619964000,Fair
7701,1667995200,Cloudy
7702,1681956000,Clear
7703,1665468000,Fair
7704,1640080800,Fair
7705,1681430400,Fair
7706,1645362000,Light Rain
7707,1662861600,Fair
7708,1697824800,Fair
7709,1649358000,Fair
7710,1639897200,Fog
7711,1659632400,Cloudy
7712,1669690800,Fog
7713,1635307200,Overcast
7714,1632027600,Overcast
7715,1632430800,Fair
7716,1624748400,Cloudy
7717,1663934400,Overcast
7718,1662361200,Cloudy
7719,1636138800,Cloudy
7720,1680354000,Light Rain
7721,1662685200,Overcast
7722,1627506000,Fair
7723,1623020400,Overcast
7724,1671159600,Clear
7725,1667451600,Heavy Rain
7726,1664856000,Overcast
7727,1671393600,Rain
7728,1682463600,Cloudy
7729,1680372000,Light Rain
7730,1646013600,Fair
7731,1633323600,Overcast
7732,1680426000,Overcast
7733,1640944800,Light Rain
7734,1665673200,Fair
7735,1672444800,Light Rain
7736,1659074400,Fair
7737,1632146400,Overcast
7738,1636030800,Overcast
7739,1693850400,Clear
7740,1694570400,Cloudy
7741,1683770400,Overcast
7742,1636941600,Overcast
7743,1656838800,Cloudy
7744,1623877200,Rain
7745,1688781600,Clear
7746,1680210000,Light Rain
7747,1644735600,Overcast
7748,1696964400,Fair
7749,1654297200,
7750,1625133600,Cloudy
7751,1669366800,Fair
7752,1691478000,Cloudy
7753,1672585200,Overcast
7754,1623718800,Overcast
7755,1646312400,Overcast
7756,1656774000,Cloudy
7757,1677546000,Cloudy
7758,1623337200,Cloudy
7759,1634011200,Cloudy
7760,1630616400,Fair
7761,1664370000,Cloudy
7762,1631790000,Fair
7763,1633150800,Overcast
7764,1644958800,Light Rain
7765,1693296000,Fair
7766,1625140800,Cloudy
7767,1677459600,Fair
7768,1641196800,Cloudy
7769,1625817600,Cloudy
7770,1685271600,Fair
7771,1690488000,Cloudy
7772,1652086800,Fair
7773,1625529600,Light Rain
7774,1697864400,Light Rain
7775,1648904400,Fair
7776,1628154000,Cloudy
7777,1626825600,Fair
7778,1665338400,Fair
7779,1656813600,Fair
7780,1633233600,Overcast
7781,1657749600,Fair
7782,1640422800,Light Rain
7783,1663282800,Cloudy
7784,1683644400,Heavy Rain Shower
7785,1619463600,Fair
7786,1637539200,Fair
7787,1652270400,Light Rain
7788,1664560800,Rain
7789,1636837200,Overcast
7790,1618790400,Clear
7791,1628712000,Cloudy
7792,1696568400,Cloudy
7793,1675670400,Cloudy
7794,1644901200,Fair
7795,1682679600,Overcast
7796,1694314800,Clear
7797,1633467600,Fair
7798,1621778400,Light Rain
7799,1668661200,Light Rain
7800,1639486800,Overcast
7801,1670450400,Fair
7802,1681678800,Cloudy
7803,1683136800,Fair
7804,1619755200,Fair
7805,1628474400,Light Rain
7806,1693332000,Overcast
7807,1689357600,Light Rain
7808,1685037600,Fair
7809,1675198800,Fair
7810,1693965600,Clear
7811,1634043600,Overcast
7812,1654401600,Fog
7813,1669064400,Cloudy
7814,1639731600,Overcast
7815,1694714400,Fair
7816,1678287600,Light Rain
7817,1657101600,Cloudy
7818,1658660400,Fair
7819,1669903200,Overcast
7820,1662937200,Cloudy
7821,1689908400,Fair
7822,1636293600,Cloudy
7823,1669240800,Cloudy
7824,1627106400,Overcast
7825,1670713200,Fog
7826,1649181600,Cloudy
7827,1689800400,Fair
7828,1619312400,Clear
7829,1673672400,Rain
7830,1694581200,Cloudy
7831,1671552000,Fair
7832,1619456400,Fair
7833,1632531600,Overcast
7834,1693278000,Cloudy
7835,1646870400,Cloudy
7836,1691254800,Rain
7837,1653433200,Fair
7838,1639645200,Overcast
7839,1677970800,Overcast
7840,1665388800,Light Rain
7841,1674684000,Light Rain
7842,1652594400,Cloudy
7843,1635336000,Cloudy
7844,1666886400,Cloudy
7845,1672131600,Cloudy
7846,1639591200,Cloudy
7847,1663927200,Light Rain
7848,1633975200,Fair
7849,1680876000,Fair
7850,1641974400,Fog
7851,1636290000,Cloudy
7852,1671879600,Cloudy
7853,1695103200,Overcast
7854,1683964800,Cloudy
7855,1622386800,Fair
7856,1697630400,Rain
7857,1652090400,Fair
7858,1658347200,Cloudy
7859,1651226400,Cloudy
7860,1692277200,Fair
7861,1690581600,Cloudy
7862,1696899600,Fair
7863,1644231600,Fair
7864,1684839600,Cloudy
7865,1637269200,Cloudy
7866,1649422800,Cloudy
7867,1627588800,Cloudy
7868,1623999600,Rain
7869,1659121200,Fair
7870,1630386000,Overcast
7871,1691042400,Overcast
7872,1664935200,Overcast
7873,1654549200,
7874,1654452000,
7875,1640185200,Overcast
7876,1632751200,Fair
7877,1650369600,Overcast
7878,1635843600,Fair
7879,1690059600,Rain
7880,1657900800,Fair
7881,1662271200,Overcast
7882,1638129600,Fair
7883,1695189600,Overcast
7884,1683493200,Fair
7885,1697734800,Light Rain
7886,1695441600,Fair
7887,1621447200,Fair
7888,1659031200,Cloudy
7889,1630533600,Fair
7890,1643965200,Rain
7891,1636516800,Overcast
7892,1620694800,Fair
7893,1620147600,Rain Shower
7894,1659729600,Fair
7895,1638115200,Fair
7896,1624456800,Fair
7897,1655042400,
7898,1687737600,Fair
7899,1694786400,Fair
7900,1643486400,Cloudy
7901,1622347200,Fair
7902,1643410800,Overcast
7903,1684076400,Fair
7904,1655841600,Fair
7905,1670720400,Fog
7906,1628805600,Fair
7907,1651777200,Cloudy
7908,1631617200,Rain
7909,1628071200,Cloudy
7910,1639612800,Overcast
7911,1682042400,Cloudy
7912,1640116800,Fair
7913,1654228800,
7914,1626548400,Clear
7915,1622624400,Fair
7916,1650495600,Fair
7917,1689307200,Overcast
7918,1657713600,Cloudy
7919,1654974000,
7920,1687226400,Overcast
7921,1684278000,Fair
7922,1649109600,Light Rain
7923,1659358800,Cloudy
7924,1655294400,Fair
7925,1657627200,Cloudy
7926,1694890800,Cloudy
7927,1622822400,Light Rain
7928,1697508000,Cloudy
7929,1695492000,Fair
7930,1676494800,Overcast
7931,1682017200,Light Rain
7932,1656280800,Fair
7933,1684227600,Fair
7934,1652742000,Cloudy
7935,1625583600,Rain Shower
7936,1663246800,Cloudy
7937,1637553600,Fair
7938,1695639600,Fair
7939,1650931200,Clear
7940,1676998800,Cloudy
7941,1685606400,Cloudy
7942,1628658000,Cloudy
7943,1631278800,Light Rain
7944,1641175200,Cloudy
7945,1673420400,Fair
7946,1695978000,Fair
7947,1637586000,Fair
7948,1694988000,Light Rain
7949,1668931200,Light Rain
7950,1674856800,Fair
7951,1625922000,Light Rain
7952,1658494800,Overcast
7953,1641556800,Fair
7954,1647694800,Clear
7955,1697169600,Rain
7956,1683500400,Cloudy
7957,1625886000,Overcast
7958,1685912400,Fair
7959,1631984400,Fair
7960,1667462400,Rain
7961,1636650000,Cloudy
7962,1643871600,Overcast
7963,1646460000,Light Rain
7964,1688119200,Cloudy
7965,1631041200,Clear
7966,1626922800,Fair
7967,1677664800,Overcast
7968,1639123200,Cloudy
7969,1696788000,Fair
7970,1684375200,Overcast
7971,1667260800,Light Rain
7972,1623859200,Light Rain
7973,1687114800,Light Rain
7974,1659866400,Clear
7975,1661112000,Fair
7976,1682182800,Cloudy
7977,1696856400,Fair
7978,1644559200,Fair
7979,1663408800,Fair
7980,1669204800,Light Rain
7981,1696233600,Overcast
7982,1639328400,Overcast
7983,1689469200,Cloudy
7984,1642669200,Fair
7985,1673229600,Overcast
7986,1670086800,Light Rain
7987,1620511200,Fair
7988,1635141600,Cloudy
7989,1675479600,Cloudy
7990,1697781600,Rain
7991,1696053600,Fair
7992,1644714000,Overcast
7993,1650499200,Fair
7994,1665064800,Fair
7995,1626656400,Fair
7996,1637982000,Light Rain
7997,1652846400,Fair
7998,1629597600,Light Rain
7999,1696730400,Fair
8000,1677618000,Light Rain
8001,1642222800,Fair
8002,1643601600,Cloudy
8003,1661205600,Overcast
8004,1651453200,Light Rain
8005,1656770400,Cloudy
8006,1693198800,Fair
8007,1689696000,Cloudy
8008,1677852000,Overcast
8009,1674648000,Overcast
8010,1633773600,Fair
8011,1626415200,Fair
8012,1664758800,Fair
8013,1625346000,Cloudy
8014,1643050800,Fair
8015,1623970800,Light Rain
8016,1690495200,Cloudy
8017,1659848400,Fair
8018,1667840400,Light Rain
8019,1627362000,Overcast
8020,1668693600,Light Rain
8021,1673053200,Overcast
8022,1674270000,Fair
8023,1655301600,Fair
8024,1660852800,Cloudy
8025,1671771600,Light Rain
8026,1619949600,Fair
8027,1622761200,Overcast
8028,1621123200,Cloudy
8029,1694638800,Cloudy
8030,1648004400,Clear
8031,1630432800,Cloudy
8032,1657922400,Fair
8033,1696903200,Fair
8034,1665518400,Fair
8035,1644210000,Fair
8036,1643378400,Overcast
8037,1662912000,Cloudy
8038,1623510000,Fair
8039,1682366400,Light Rain
8040,1631865600,Cloudy
8041,1681369200,Fair
8042,1625551200,Light Rain
8043,1640523600,Light Rain
8044,1649185200,Cloudy
8045,1674777600,Overcast
8046,1656050400,Cloudy
8047,1677949200,Overcast
8048,1683270000,Light Rain
8049,1637384400,Overcast
8050,1622800800,Light Rain
8051,1668164400,Cloudy
8052,1692489600,Fair
8053,1666591200,Overcast
8054,1684558800,Fair
8055,1632013200,Cloudy
8056,1687230000,Light Rain
8057,1619834400,Clear
8058,1622682000,Overcast
8059,1622916000,Fair
8060,1659427200,Overcast
8061,1684872000,Cloudy
8062,1663066800,Overcast
8063,1627052400,Fair
8064,1628024400,Fair
8065,1697853600,Cloudy
8066,1635505200,Light Rain
8067,1619406000,Fair
8068,1678359600,Light Rain
8069,1680764400,Overcast
8070,1636491600,Overcast
8071,1664377200,Fair
8072,1693155600,Cloudy
8073,1667617200,Fair
8074,1640376000,Rain
8075,1622930400,Fair
8076,1658430000,Cloudy
8077,1620784800,Cloudy
8078,1662285600,Overcast
8079,1656140400,Cloudy
8080,1627480800,Heavy Rain Shower
8081,1674374400,Fair
8082,1620586800,Light Rain
8083,1691730000,Overcast
8084,1629028800,Cloudy
8085,1694908800,Cloudy
8086,1659024000,Cloudy
8087,1672416000,Overcast
8088,1659171600,Cloudy
8089,1687014000,Cloudy
8090,1667480400,Light Rain
8091,1681488000,Light Rain
8092,1677700800,Overcast
8093,1665082800,Fair
8094,1646010000,Clear
8095,1650009600,Cloudy
8096,1673186400,Light Rain
8097,1636696800,Overcast
8098,1622282400,Cloudy
8099,1685170800,Fair
8100,1678536000,Overcast
8101,1638547200,Overcast
8102,1635627600,Fair
8103,1694160000,Fair
8104,1619719200,Cloudy
8105,1658260800,Fair
8106,1664474400,Fair
8107,1689462000,Overcast
8108,1647655200,Clear
8109,1628564400,Fair
8110,1680156000,Overcast
8111,1624492800,Fair
8112,1650891600,Cloudy
8113,1655344800,Fair
8114,1689667200,Cloudy
8115,1680789600,Heavy Rain Shower
8116,1696442400,Cloudy
8117,1624550400,Overcast
8118,1672480800,Light Rain
8119,1664780400,Cloudy
8120,1634911200,Fair
8121,1657141200,Cloudy
8122,1689861600,Cloudy
8123,1662811200,Cloudy
8124,1695837600,Overcast
8125,1651140000,Cloudy
8126,1659722400,Fair
8127,1666634400,Cloudy
8128,1637125200,Cloudy
8129,1670454000,Clear
8130,1664182800,Cloudy
8131,1637431200,Overcast
8132,1662480000,Light Rain
8133,1676509200,Overcast
8134,1657983600,Fair
8135,1632168000,Cloudy
8136,1644861600,Cloudy
8137,1644328800,Overcast
8138,1618171200,Fair
8139,1659758400,Fair
8140,1642129200,Clear
8141,1633168800,Rain
8142,1685001600,Fair
8143,1678309200,Light Rain
8144,1685437200,Cloudy
8145,1633428000,Cloudy
8146,1644577200,Fair
8147,1669665600,Cloudy
8148,1697972400,Fair
8149,1689087600,Cloudy
8150,1623520800,Fair
8151,1668938400,Cloudy
8152,1623409200,Cloudy
8153,1618902000,Fair
8154,1624226400,Overcast
8155,1623754800,Fair
8156,1635314400,Overcast
8157,1677783600,Fair
8158,1635343200,Cloudy
8159,1628766000,Overcast
8160,1618722000,Cloudy
8161,1678597200,Overcast
8162,1659470400,Fair
8163,1677585600,Overcast
8164,1657854000,Fair
8165,1634943600,Fair
8166,1696402800,Cloudy
8167,1618470000,Fair
8168,1642604400,Cloudy
8169,1682931600,Light Rain
8170,1684717200,Fair
8171,1628096400,Fair
8172,1634562000,Light Rain
8173,1638435600,Fair
8174,1634472000,Light Rain
8175,1617742800,Clear
8176,1621663200,Light Rain
8177,1651233600,Cloudy
8178,1655769600,Fair
8179,1640012400,Overcast
8180,1623531600,Fair
8181,1653130800,Cloudy
8182,1637474400,Fair
8183,1675627200,Cloudy
8184,1649750400,Overcast
8185,1643310000,Fair
8186,1694826000,Fair
8187,1650801600,Fair
8188,1666443600,Cloudy
8189,1618772400,Fair
8190,1689278400,Cloudy
8191,1645945200,Clear
8192,1656248400,Fair
8193,1656309600,Fair
8194,1686146400,Fair
8195,1618081200,Overcast
8196,1694815200,Fair
8197,1619413200,Fair
8198,1640062800,Overcast
8199,1624050000,Light Rain
8200,1688094000,Fair
8201,1619805600,Fair
8202,1625281200,Light Rain
8203,1619762400,Fair
8204,1634824800,Fair
8205,1646989200,Cloudy
8206,1697425200,Fair
8207,1639000800,Light Rain
8208,1650402000,Cloudy
8209,1686866400,Clear
8210,1631257200,Light Rain
8211,1696845600,Cloudy
8212,1627394400,Light Rain
8213,1620014400,Cloudy
8214,1636808400,Overcast
8215,1635253200,Overcast
8216,1676581200,Overcast
8217,1635516000,Cloudy
8218,1675360800,Cloudy
8219,1684090800,Cloudy
8220,1661266800,Cloudy
8221,1649163600,Cloudy
8222,1676944800,Overcast
8223,1661353200,Fair
8224,1655830800,Fair
8225,1619229600,Fair
8226,1672855200,Cloudy
8227,1685883600,Fair
8228,1650232800,Fair
8229,1663772400,Cloudy
8230,1626930000,Fair
8231,1678042800,Overcast
8232,1689249600,Cloudy
8233,1693288800,Fair
8234,1644771600,Rain
8235,1664344800,Fair
8236,1621904400,Cloudy
8237,1661724000,Cloudy
8238,1690351200,Fair
8239,1695186000,Overcast
8240,1643335200,Fair
8241,1630782000,Fair
8242,1621443600,Rain Shower
8243,1661328000,Cloudy
8244,1680886800,Fair
8245,1645714800,Fair
8246,1629054000,Cloudy
8247,1625904000,Light Rain
8248,1644685200,Cloudy
8249,1653084000,Fair
8250,1619996400,Fair
8251,1668326400,Fair
8252,1690657200,Fair
8253,1664244000,Fair
8254,1671829200,Fair
8255,1639267200,Overcast
8256,1643101200,Overcast
8257,1621112400,Overcast
8258,1662267600,Overcast
8259,1637733600,Fog
8260,1681185600,Fair
8261,1668060000,Fair
8262,1624870800,Overcast
8263,1695088800,Cloudy
8264,1640930400,Overcast
8265,1682697600,Cloudy
8266,1691024400,Overcast
8267,1666476000,Overcast
8268,1695225600,Heavy Rain
8269,1618765200,Fair
8270,1685660400,Overcast
8271,1684238400,Fair
8272,1647486000,Fair
8273,1649800800,Cloudy
8274,1678284000,Sleet
8275,1677146400,Light Rain
8276,1685516400,Overcast
8277,1642410000,Fair
8278,1629435600,Cloudy
8279,1646611200,Overcast
8280,1697101200,Light Rain
8281,1673866800,Light Rain
8282,1677996000,Overcast
8283,1634274000,Overcast
8284,1694538000,Light Rain
8285,1655013600,
8286,1674367200,Fair
8287,1679450400,Light Rain
8288,1643803200,Cloudy
8289,1621479600,Cloudy
8290,1626919200,Fair
8291,1681124400,Light Rain
8292,1632891600,Cloudy
8293,1681815600,Cloudy
8294,1692846000,Cloudy
8295,1649548800,Fair
8296,1680015600,Light Rain
8297,1670518800,Fair
8298,1642953600,Overcast
8299,1685797200,Fair
8300,1629154800,Fair
8301,1691618400,Fair
8302,1619989200,Fair
8303,1643007600,Overcast
8304,1673078400,Light Rain
8305,1620486000,Overcast
8306,1625810400,Cloudy
8307,1630612800,Fair
8308,1675933200,Overcast
8309,1696399200,Cloudy
8310,1630663200,Fair
8311,1620622800,Cloudy
8312,1686283200,Fair
8313,1632805200,Cloudy
8314,1668301200,Fair
8315,1628751600,Overcast
8316,1637071200,Overcast
8317,1620640800,Cloudy
8318,1655420400,Cloudy
8319,1644746400,Overcast
8320,1697364000,Fair
8321,1669579200,Overcast
8322,1687438800,Fair
8323,1638475200,Fair
8324,1660510800,Cloudy
8325,1672243200,Light Rain
8326,1660089600,Clear
8327,1665356400,Cloudy
8328,1669158000,Fair
8329,1678665600,Light Rain
8330,1697043600,Light Rain
8331,1630699200,Fair
8332,1648159200,Clear
8333,1671649200,Cloudy
8334,1633993200,Fair
8335,1637182800,Cloudy
8336,1690891200,Cloudy
8337,1657778400,Fair
8338,1675069200,Cloudy
8339,1692540000,Fair
8340,1683039600,Overcast
8341,1688803200,Light Rain
8342,1671080400,Clear
8343,1677103200,Overcast
8344,1634400000,Overcast
8345,1662094800,Overcast
8346,1657274400,Fair
8347,1692450000,Fair
8348,1620421200,Fair
8349,1637236800,Cloudy
8350,1620399600,Fair
8351,1639569600,Overcast
8352,1630846800,Cloudy
8353,1632686400,Fair
8354,1687640400,Fair
8355,1674820800,Cloudy
8356,1644883200,Fair
8357,1647417600,Overcast
8358,1693080000,Fair
8359,1654646400,
8360,1663380000,Clear
8361,1625036400,Overcast
8362,1642168800,Fair
8363,1671807600,Light Rain
8364,1685790000,Fair
8365,1630890000,Fair
8366,1677132000,Overcast
8367,1690318800,Cloudy
8368,1655164800,Fair
8369,1633654800,Fog
8370,1632502800,Fair
8371,1663020000,Overcast
8372,1651946400,Cloudy
8373,1629658800,Cloudy
8374,1659290400,Cloudy
8375,1676037600,Cloudy
8376,1643212800,Cloudy
8377,1661979600,Fair
8378,1668243600,Fair
8379,1659715200,Fair
8380,1667174400,Cloudy
8381,1635645600,Cloudy
8382,1655269200,Fair
8383,1672747200,Light Rain
8384,1695794400,Overcast
8385,1674360000,Clear
8386,1668322800,Fog
8387,1673690400,Light Rain
8388,1632333600,Fair
8389,1675612800,Fair
8390,1654592400,
8391,1684134000,Cloudy
8392,1645156800,Light Rain
8393,1693558800,Overcast
8394,1666832400,Overcast
8395,1648684800,Light Rain
8396,1655240400,Fair
8397,1654750800,
8398,1623816000,Fair
8399,1656374400,Fair
8400,1635091200,Overcast
8401,1663470000,Cloudy
8402,1665273600,Fair
8403,1647723600,Clear
8404,1632308400,Fair
8405,1618304400,Fair
8406,1622336400,Clear
8407,1641736800,Fair
8408,1685188800,Fair
8409,1660338000,Clear
8410,1691244000,Heavy Rain Shower
8411,1617415200,Overcast
8412,1671436800,Light Rain
8413,1632420000,Fair
8414,1666796400,Cloudy
8415,1694109600,Fair
8416,1658858400,Cloudy
8417,1646427600,Light Rain
8418,1662692400,Light Rain
8419,1667869200,Light Rain
8420,1692594000,Fair
8421,1675008000,Overcast
8422,1648821600,Rain Shower
8423,1660766400,Overcast
8424,1625227200,Cloudy
8425,1679601600,Light Rain
8426,1621000800,Cloudy
8427,1650319200,Cloudy
8428,1658379600,Overcast
8429,1631653200,Overcast
8430,1691481600,Overcast
8431,1625212800,Cloudy
8432,1664042400,Fair
8433,1673082000,Light Rain
8434,1675378800,Cloudy
8435,1633096800,Fair
8436,1630551600,Overcast
8437,1634025600,Overcast
8438,1638219600,Overcast
8439,1647792000,Fair
8440,1672722000,Overcast
8441,1626681600,Fair
8442,1692122400,Fair
8443,1635433200,Fair
8444,1661302800,Overcast
8445,1694170800,Fair
8446,1674316800,Fair
8447,1656010800,Fair
8448,1675630800,Fair
8449,1672884000,Overcast
8450,1684105200,Overcast
8451,1652140800,Overcast
8452,1694325600,Fair
8453,1683129600,Fair
8454,1661407200,Rain
8455,1652317200,Clear
8456,1685098800,Fair
8457,1670961600,Overcast
8458,1684004400,Fair
8459,1686510000,Fair
8460,1620615600,Cloudy
8461,1633752000,Fair
8462,1667286000,Light Rain
8463,1658685600,Cloudy
8464,1622433600,Fair
8465,1675864800,Fair
8466,1663149600,Overcast
8467,1641333600,Fair
8468,1661320800,Overcast
8469,1689508800,Cloudy
8470,1662642000,Heavy Rain Shower
8471,1628193600,Light Rain
8472,1646784000,Overcast
8473,1654326000,
8474,1649401200,Cloudy
8475,1660881600,Overcast
8476,1638666000,Light Rain
8477,1658163600,Clear
8478,1694599200,Fair
8479,1682085600,Heavy Rain Shower
8480,1645902000,Fair
8481,1647522000,Fair
8482,1625317200,Cloudy
8483,1671181200,Fair
