,timestamp,wspd_db,wdir_db,pres_db,rhum_db,prcp_db
2832,1658163600,14.8,169.0,1016.9,26.0,0.0
2833,1658170800,,,,38.0,0.0
2834,1658185200,,,,54.0,0.0
2835,1658199600,,,,61.0,0.0
2836,1658203200,11.1,122.0,1014.1,,
2837,1658232000,20.4,176.0,1010.9,,
2838,1658250000,18.5,232.0,1009.9,,
2839,1658289600,,,,83.0,0.0
2840,1658336400,14.8,248.0,1016.5,65.0,0.2
2841,1658354400,11.1,286.0,1018.8,,
2842,1658361600,13.0,308.0,1019.4,83.0,0.0
2843,1658372400,,,,83.0,0.0
2844,1658376000,,,,85.0,0.0
2845,1658379600,11.1,327.0,1020.8,,
2846,1658390400,11.1,348.0,1021.8,,
2847,1658419200,11.1,101.0,1021.6,,
2848,1658430000,,,,73.0,0.0
2849,1658437200,11.1,98.0,1022.0,,
2850,1658469600,,,,78.0,0.0
2851,1658484000,14.8,103.0,1019.8,,
2852,1658491200,16.7,112.0,1019.2,,
2853,1658505600,16.7,114.0,1018.6,,
2854,1658523600,,,,85.0,0.0
2855,1658534400,,,,89.0,0.0
2856,1658545200,5.5,138.0,1018.9,93.0,0.0
2857,1658552400,,,,89.0,0.0
2858,1658584800,22.2,238.0,1017.8,45.0,0.0
2859,1658588400,20.4,231.0,1017.7,,
2860,1658595600,18.5,233.0,1017.5,,
2861,1658610000,13.0,209.0,1017.8,77.0,0.0
2862,1658617200,16.7,206.0,1017.4,82.0,0.0
2863,1658628000,,,,85.0,0.0
2864,1658653200,22.2,218.0,1014.9,,
2865,1658667600,,,,43.0,0.0
2866,1658674800,,,,44.0,0.0
2867,1658685600,20.4,219.0,1011.1,,
2868,1658721600,14.8,229.0,1008.4,,
2869,1658739600,24.1,253.0,1008.8,,
2870,1658743200,25.9,253.0,1009.1,,
2871,1658757600,,,,47.0,0.1
2872,1658768400,,,,52.0,0.0
2873,1658804400,9.3,305.0,1017.6,,
2874,1658808000,,,,88.0,0.0
2875,1658818800,9.3,353.0,1019.1,77.0,0.0
2876,1658826000,9.3,357.0,1019.8,,
2877,1658858400,9.3,115.0,1020.4,,
2878,1658880000,,,,91.0,0.0
2879,1658930400,,,,49.0,0.0
2880,1658977200,,,,85.0,0.0
2881,1658991600,11.1,93.0,1017.6,,
2882,1659006000,,,,45.0,0.2
2883,1659027600,,,,53.0,0.0
2884,1659031200,,,,59.0,0.0
2885,1659049200,9.3,47.0,1018.4,,
2886,1659056400,9.3,37.0,1018.5,,
2887,1659074400,,,,82.0,0.0
2888,1659081600,,,,60.0,0.0
2889,1659153600,7.4,209.0,1018.7,84.0,0.0
2890,1659157200,,,,82.0,0.0
2891,1659178800,,,,48.0,0.0
2892,1659186000,,,,50.0,0.0
2893,1659196800,18.5,251.0,1017.4,,
2894,1659218400,11.1,248.0,1017.7,,
2895,1659240000,,,,94.0,0.0
2896,1659243600,,,,90.0,0.0
2897,1659254400,22.2,259.0,1015.9,77.0,0.5
2898,1659268800,,,,66.0,0.0
2899,1659276000,22.2,269.0,1015.6,,
2900,1659290400,14.8,303.0,1016.3,,
2901,1659297600,11.1,329.0,1017.2,79.0,0.0
2902,1659330000,7.4,28.0,1018.9,,
2903,1659344400,,,,72.0,0.0
2904,1659391200,11.1,221.0,1017.0,78.0,0.0
2905,1659402000,,,,86.0,0.1
2906,1659416400,14.8,230.0,1015.6,89.0,0.0
2907,1659427200,22.2,240.0,1015.2,76.0,0.0
2908,1659438000,,,,60.0,0.0
2909,1659463200,,,,62.0,0.0
2910,1659474000,13.0,226.0,1014.3,,
2911,1659481200,14.8,226.0,1014.3,,
2912,1659506400,16.7,225.0,1014.0,,
2913,1659510000,,,,80.0,0.0
2914,1659517200,20.4,231.0,1013.6,,
2915,1659524400,22.2,237.0,1013.5,,
2916,1659553200,13.0,245.0,1012.7,,
2917,1659567600,,,,81.0,0.0
2918,1659693600,20.4,326.0,1022.3,,
2919,1659726000,11.1,345.0,1025.4,,
2920,1659758400,,,,84.0,0.0
2921,1659762000,,,,81.0,0.0
2922,1659772800,11.1,355.0,1029.6,,
2923,1659783600,,,,35.0,0.0
2924,1659801600,,,,34.0,0.0
2925,1659805200,,,,38.0,0.0
2926,1659808800,,,,43.0,0.0
2927,1659816000,,,,58.0,0.0
2928,1659834000,3.7,121.0,1027.6,81.0,0.0
2929,1659837600,,,,82.0,0.0
2930,1659841200,3.7,71.0,1027.3,,
2931,1659855600,,,,63.0,0.0
2932,1659870000,9.3,315.0,1026.1,,
2933,1659884400,11.1,306.0,1024.1,,
2934,1659891600,13.0,345.0,1023.9,,
2935,1659898800,,,,53.0,0.0
2936,1659906000,7.4,23.0,1025.2,66.0,0.0
2937,1659913200,,,,75.0,0.0
2938,1659927600,5.5,21.0,1026.1,,
2939,1659967200,13.0,84.0,1025.8,,
2940,1659974400,,,,41.0,0.0
2941,1659996000,7.4,93.0,1028.5,,
2942,1660017600,,,,94.0,0.0
2943,1660024800,9.3,27.0,1029.8,,
2944,1660064400,14.8,98.0,1027.6,,
2945,1660071600,,,,54.0,0.0
2946,1660075200,9.3,88.0,1028.5,,
2947,1660086000,,,,77.0,0.0
2948,1660089600,9.3,58.0,1028.1,79.0,0.0
2949,1660093200,,,,83.0,0.0
2950,1660104000,9.3,43.0,1027.4,,
2951,1660118400,13.0,55.0,1026.9,,
2952,1660132800,13.0,87.0,1025.1,,
2953,1660143600,14.8,103.0,1023.5,32.0,0.0
2954,1660147200,,,,34.0,0.0
2955,1660165200,,,,68.0,0.0
2956,1660168800,,,,73.0,0.0
2957,1660183200,,,,86.0,0.0
2958,1660219200,13.0,79.0,1021.3,,
2959,1660233600,18.5,98.0,1019.7,,
2960,1660266000,13.0,40.0,1020.4,,
2961,1660298400,,,,32.0,0.0
2962,1660327200,14.8,93.0,1016.7,,
2963,1660334400,,,,52.0,0.0
2964,1660359600,11.1,38.0,1015.9,,
2965,1660370400,11.1,42.0,1015.5,,
2966,1660374000,11.1,49.0,1015.4,,
2967,1660384800,13.0,95.0,1014.6,,
2968,1660392000,,,,23.0,0.0
2969,1660395600,18.5,132.0,1013.1,,
2970,1660399200,,,,20.0,0.0
2971,1660428000,11.1,82.0,1012.0,,
2972,1660431600,,,,63.0,0.0
2973,1660435200,11.1,76.0,1011.3,,
2974,1660453200,11.1,54.0,1009.3,68.0,0.0
2975,1660492800,16.7,130.0,1004.1,,
2976,1660496400,,,,33.0,0.0
2977,1660521600,7.4,178.0,1003.4,,
2978,1660532400,5.5,219.0,1002.5,,
2979,1660543200,9.3,215.0,1002.5,72.0,0.0
2980,1660557600,13.0,225.0,1002.2,,
2981,1660586400,11.1,229.0,1003.5,,
2982,1660608000,,,,84.0,0.0
2983,1660618800,7.4,239.0,1005.8,90.0,0.0
2984,1660622400,7.4,237.0,1006.1,,
2985,1660644000,,,,67.0,0.4
2986,1660654800,11.1,195.0,1008.1,,
2987,1660662000,9.3,177.0,1008.2,,
2988,1660665600,,,,69.0,0.0
2989,1660672800,,,,80.0,0.0
2990,1660683600,5.5,32.0,1010.0,94.0,0.0
2991,1660701600,11.1,30.0,1010.6,97.0,0.0
2992,1660708800,,,,98.0,0.0
2993,1660716000,,,,98.0,0.0
2994,1660759200,14.8,30.0,1014.0,,
2995,1660766400,,,,89.0,0.0
2996,1660788000,9.3,15.0,1015.5,,
2997,1660806000,7.4,31.0,1015.5,,
2998,1660820400,11.1,225.0,1014.6,61.0,0.1
2999,1660831200,16.7,240.0,1013.3,,
3000,1660838400,18.5,238.0,1012.8,,
3001,1660860000,,,,85.0,0.0
3002,1660881600,,,,93.0,0.4
3003,1660917600,,,,40.0,0.0
3004,1660921200,18.5,282.0,1014.5,,
3005,1660935600,11.1,275.0,1016.3,,
3006,1660942800,9.3,277.0,1017.2,,
3007,1660953600,9.3,265.0,1017.9,86.0,0.0
3008,1660993200,,,,54.0,0.0
3009,1661000400,22.2,244.0,1016.8,,
3010,1661004000,22.2,241.0,1016.4,,
3011,1661007600,,,,48.0,0.0
3012,1661022000,14.8,233.0,1016.7,,
3013,1661036400,,,,86.0,0.0
3014,1661043600,,,,92.0,0.0
3015,1661058000,,,,92.0,0.0
3016,1661090400,14.8,245.0,1015.1,,
3017,1661097600,,,,49.0,0.0
3018,1661133600,7.4,213.0,1014.9,,
3019,1661137200,5.5,203.0,1015.3,,
3020,1661151600,,,,76.0,0.0
3021,1661158800,11.1,199.0,1014.2,,
3022,1661166000,,,,58.0,0.0
3023,1661191200,13.0,185.0,1012.3,82.0,0.0
3024,1661212800,9.3,201.0,1012.7,,
3025,1661230800,,,,96.0,0.0
3026,1661245200,14.8,226.0,1013.6,,
3027,1661252400,16.7,229.0,1014.1,,
3028,1661256000,,,,67.0,0.2
3029,1661263200,18.5,224.0,1013.8,,
3030,1661266800,,,,66.0,0.0
3031,1661270400,,,,67.0,0.0
3032,1661288400,,,,89.0,0.0
3033,1661320800,,,,90.0,0.0
3034,1661335200,14.8,204.0,1016.2,,
3035,1661349600,,,,54.0,0.0
3036,1661353200,,,,53.0,0.0
3037,1661421600,,,,89.0,0.3
3038,1661432400,,,,81.0,0.0
3039,1661436000,16.7,344.0,1017.4,,
3040,1661439600,,,,78.0,0.3
3041,1661443200,16.7,344.0,1017.6,,
3042,1661454000,,,,86.0,0.0
3043,1661461200,9.3,344.0,1019.6,,
3044,1661472000,7.4,336.0,1019.9,,
3045,1661486400,,,,97.0,0.0
3046,1661490000,5.5,329.0,1020.0,,
3047,1661493600,5.5,342.0,1020.2,,
3048,1661508000,5.5,293.0,1019.8,,
3049,1661511600,7.4,278.0,1019.6,,
3050,1661522400,,,,50.0,0.0
3051,1661569200,,,,92.0,0.0
3052,1661576400,,,,93.0,0.0
3053,1661590800,7.4,60.0,1019.2,,
3054,1661601600,9.3,65.0,1019.3,,
3055,1661605200,,,,52.0,0.0
3056,1661612400,,,,54.0,0.0
3057,1661623200,,,,67.0,0.0
3058,1661662800,9.3,40.0,1021.8,92.0,0.0
3059,1661673600,,,,68.0,0.0
3060,1661688000,14.8,80.0,1021.9,,
3061,1661720400,9.3,54.0,1022.6,,
3062,1661734800,9.3,41.0,1023.2,,
3063,1661752800,,,,88.0,0.0
3064,1661785200,,,,52.0,0.0
3065,1661788800,,,,56.0,0.0
3066,1661792400,16.7,60.0,1022.4,,
3067,1661810400,,,,82.0,0.0
3068,1661860800,,,,60.0,0.0
3069,1661878800,,,,62.0,0.0
3070,1661929200,,,,77.0,0.0
3071,1661940000,22.2,42.0,1024.3,,
3072,1661961600,,,,47.0,0.0
3073,1661979600,16.7,36.0,1023.1,72.0,0.0
3074,1662008400,16.7,41.0,1020.7,88.0,0.0
3075,1662022800,18.5,60.0,1019.9,,
3076,1662055200,14.8,71.0,1017.5,66.0,0.0
3077,1662069600,,,,80.0,0.0
3078,1662073200,,,,82.0,0.0
3079,1662076800,,,,83.0,1.2
3080,1662080400,13.0,45.0,1015.9,,
3081,1662084000,,,,85.0,2.3
3082,1662091200,11.1,34.0,1014.8,,
3083,1662116400,,,,50.0,0.0
3084,1662134400,,,,58.0,0.0
3085,1662141600,9.3,117.0,1010.3,,
3086,1662192000,11.1,188.0,1008.8,76.0,0.0
3087,1662199200,,,,64.0,0.0
3088,1662213600,16.7,207.0,1009.4,,
3089,1662224400,,,,66.0,0.0
3090,1662235200,,,,80.0,0.0
3091,1662260400,9.3,144.0,1012.7,91.0,0.0
3092,1662264000,9.3,144.0,1013.0,93.0,0.0
3093,1662282000,14.8,179.0,1014.6,,
3094,1662289200,,,,65.0,0.0
3095,1662303600,,,,64.0,0.0
3096,1662321600,11.1,115.0,1016.0,,
3097,1662339600,9.3,150.0,1015.3,,
3098,1662386400,13.0,175.0,1015.9,,
3099,1662393600,11.1,160.0,1015.5,,
3100,1662408000,9.3,106.0,1015.0,,
3101,1662444000,9.3,177.0,1013.1,93.0,0.0
3102,1662454800,14.8,199.0,1012.6,83.0,0.2
3103,1662465600,,,,81.0,0.2
3104,1662472800,18.5,188.0,1011.2,,
3105,1662480000,16.7,189.0,1011.2,84.0,0.3
3106,1662508800,11.1,172.0,1009.7,,
3107,1662512400,,,,94.0,0.0
3108,1662516000,11.1,177.0,1009.2,95.0,0.0
3109,1662526800,11.1,184.0,1009.3,,
3110,1662530400,,,,92.0,0.0
3111,1662562800,16.7,193.0,1007.8,,
3112,1662570000,13.0,182.0,1007.4,77.0,0.0
3113,1662573600,,,,82.0,0.0
3114,1662588000,,,,91.0,0.5
3115,1662591600,9.3,158.0,1006.3,,
3116,1662595200,,,,93.0,0.0
3117,1662598800,,,,94.0,0.0
3118,1662606000,9.3,157.0,1004.8,,
3119,1662613200,,,,96.0,0.0
3120,1662616800,,,,94.0,0.0
3121,1662642000,,,,70.0,0.1
3122,1662667200,9.3,188.0,1003.7,,
3123,1662692400,9.3,280.0,1002.2,,
3124,1662699600,,,,97.0,0.0
3125,1662703200,13.0,291.0,1003.9,,
3126,1662706800,,,,93.0,0.0
3127,1662714000,16.7,298.0,1005.2,,
3128,1662724800,,,,71.0,0.0
3129,1662735600,,,,69.0,2.2
3130,1662742800,13.0,290.0,1008.5,,
3131,1662757200,11.1,292.0,1009.8,91.0,0.0
3132,1662775200,11.1,303.0,1012.7,97.0,0.0
3133,1662847200,,,,90.0,0.0
3134,1662861600,,,,94.0,0.0
3135,1662890400,11.1,158.0,1019.4,,
3136,1662940800,9.3,162.0,1014.6,91.0,0.0
3137,1662955200,,,,93.0,0.0
3138,1662958800,,,,91.0,0.0
3139,1662976800,,,,66.0,0.0
3140,1662980400,13.0,211.0,1011.9,62.0,0.0
3141,1662987600,13.0,213.0,1011.3,,
3142,1662994800,,,,60.0,0.0
3143,1663020000,,,,82.0,0.0
3144,1663030800,,,,88.0,0.8
3145,1663038000,11.1,21.0,1010.8,,
3146,1663045200,11.1,28.0,1011.0,91.0,0.0
3147,1663066800,11.1,56.0,1011.5,,
3148,1663070400,,,,77.0,0.1
3149,1663074000,11.1,67.0,1010.6,,
3150,1663077600,,,,78.0,0.0
3151,1663124400,11.1,33.0,1007.3,,
3152,1663142400,13.0,23.0,1007.4,,
3153,1663153200,,,,69.0,0.0
3154,1663171200,13.0,346.0,1006.5,,
3155,1663174800,11.1,347.0,1007.0,,
3156,1663178400,11.1,342.0,1007.7,,
3157,1663182000,,,,77.0,0.0
3158,1663200000,9.3,338.0,1010.6,,
3159,1663210800,,,,92.0,0.0
3160,1663214400,7.4,319.0,1011.3,,
3161,1663221600,7.4,318.0,1012.0,,
3162,1663243200,14.8,328.0,1013.1,,
3163,1663261200,,,,66.0,0.0
3164,1663264800,11.1,342.0,1014.2,,
3165,1663286400,9.3,318.0,1016.0,,
3166,1663290000,9.3,319.0,1016.2,,
3167,1663293600,9.3,323.0,1016.4,,
3168,1663297200,9.3,312.0,1016.6,86.0,0.0
3169,1663308000,11.1,322.0,1017.1,,
3170,1663329600,,,,51.0,0.0
3171,1663344000,,,,51.0,0.0
3172,1663372800,,,,79.0,0.0
3173,1663383600,,,,81.0,0.0
3174,1663398000,11.1,308.0,1022.7,,
3175,1663408800,16.7,317.0,1022.3,,
3176,1663412400,,,,48.0,0.0
3177,1663416000,20.4,321.0,1022.0,,
3178,1663448400,9.3,295.0,1022.3,,
3179,1663452000,9.3,292.0,1022.3,76.0,0.0
3180,1663473600,11.1,286.0,1021.1,,
3181,1663480800,,,,85.0,0.0
3182,1663509600,22.2,323.0,1020.8,59.0,0.0
3183,1663513200,20.4,321.0,1020.8,,
3184,1663527600,9.3,322.0,1022.1,,
3185,1663531200,,,,81.0,0.0
3186,1663538400,7.4,339.0,1023.1,,
3187,1663542000,7.4,341.0,1023.3,,
3188,1663545600,7.4,340.0,1023.5,,
3189,1663549200,7.4,337.0,1023.7,,
3190,1663556400,5.5,333.0,1024.0,,
3191,1663578000,3.7,328.0,1025.2,,
3192,1663606800,7.4,304.0,1024.6,,
3193,1663610400,7.4,276.0,1024.8,,
3194,1663678800,9.3,342.0,1026.3,,
3195,1663682400,,,,55.0,0.0
3196,1663689600,7.4,341.0,1026.1,59.0,0.0
3197,1663736400,3.7,168.0,1027.2,,
3198,1663750800,,,,61.0,0.0
3199,1663754400,7.4,196.0,1026.3,,
3200,1663801200,7.4,183.0,1023.9,,
3201,1663804800,7.4,178.0,1023.7,,
3202,1663826400,5.5,180.0,1021.9,89.0,0.0
3203,1663830000,,,,83.0,0.0
3204,1663862400,14.8,206.0,1017.7,,
3205,1663873200,11.1,195.0,1017.6,78.0,0.0
3206,1663884000,9.3,209.0,1017.1,,
3207,1663894800,,,,93.0,0.0
3208,1663948800,13.0,4.0,1014.3,,
3209,1663952400,11.1,7.0,1014.5,,
3210,1663959600,11.1,7.0,1015.0,,
3211,1663966800,11.1,6.0,1015.2,,
3212,1663970400,,,,94.0,0.0
3213,1663995600,,,,97.0,0.0
3214,1663999200,14.8,348.0,1016.2,,
3215,1664006400,,,,86.0,0.0
3216,1664013600,18.5,1.0,1016.7,,
3217,1664035200,,,,67.0,0.0
3218,1664049600,,,,86.0,0.0
3219,1664056800,13.0,359.0,1020.3,89.0,0.0
3220,1664082000,,,,95.0,0.0
3221,1664085600,11.1,341.0,1020.6,,
3222,1664110800,14.8,314.0,1017.9,,
3223,1664118000,,,,50.0,0.0
3224,1664132400,9.3,252.0,1014.3,69.0,0.0
3225,1664172000,18.5,264.0,1001.0,86.0,0.3
3226,1664190000,,,,66.0,0.0
3227,1664226000,16.7,294.0,1004.2,,
3228,1664229600,16.7,302.0,1004.1,,
3229,1664233200,16.7,304.0,1004.1,,
3230,1664244000,,,,88.0,0.0
3231,1664294400,,,,68.0,0.0
3232,1664308800,11.1,291.0,1000.0,,
3233,1664312400,,,,84.0,0.0
3234,1664323200,11.1,303.0,1000.2,,
3235,1664330400,,,,93.0,0.0
3236,1664355600,13.0,306.0,1001.1,,
3237,1664380800,,,,62.0,0.0
3238,1664388000,,,,74.0,0.0
3239,1664406000,5.5,275.0,1000.6,90.0,0.0
3240,1664427600,5.5,270.0,1001.2,,
3241,1664431200,,,,93.0,0.0
3242,1664434800,,,,90.0,0.0
3243,1664442000,3.7,10.0,1003.1,,
3244,1664463600,9.3,8.0,1006.3,,
3245,1664474400,,,,72.0,0.0
3246,1664485200,5.5,319.0,1009.0,86.0,0.0
3247,1664496000,,,,93.0,0.0
3248,1664514000,7.4,231.0,1009.5,,
3249,1664532000,,,,73.0,0.0
3250,1664550000,,,,78.0,1.7
3251,1664553600,27.8,212.0,1001.8,,
3252,1664571600,,,,85.0,0.1
3253,1664589600,16.7,259.0,1002.0,,
3254,1664600400,,,,89.0,0.0
3255,1664625600,,,,59.0,0.0
3256,1664632800,25.9,267.0,1009.5,,
3257,1664643600,18.5,259.0,1011.7,,
3258,1664647200,16.7,252.0,1012.8,,
3259,1664668800,,,,90.0,0.0
3260,1664686800,,,,97.0,0.0
3261,1664712000,13.0,330.0,1021.2,,
3262,1664726400,9.3,323.0,1023.7,62.0,0.0
3263,1664758800,3.7,193.0,1027.4,90.0,0.0
3264,1664762400,,,,90.0,0.0
3265,1664766000,,,,88.0,0.0
3266,1664791200,9.3,171.0,1026.2,,
3267,1664794800,,,,67.0,0.0
3268,1664805600,,,,63.0,0.0
3269,1664856000,,,,96.0,0.0
3270,1664884800,,,,71.0,0.0
3271,1664895600,22.2,226.0,1015.6,,
3272,1664902800,,,,79.0,0.0
3273,1664910000,,,,84.0,0.0
3274,1664928000,,,,88.0,0.0
3275,1664931600,20.4,206.0,1012.3,,
3276,1664935200,,,,88.0,0.0
3277,1664960400,31.5,220.0,1008.6,,
3278,1664971200,29.6,229.0,1009.6,,
3279,1664974800,,,,76.0,0.7
3280,1664978400,27.8,250.0,1011.2,,
3281,1664985600,,,,77.0,0.0
3282,1664989200,22.2,259.0,1015.3,,
3283,1664996400,,,,75.0,0.0
3284,1665007200,16.7,252.0,1022.6,,
3285,1665014400,14.8,249.0,1024.0,,
3286,1665025200,,,,83.0,0.0
3287,1665061200,,,,54.0,0.0
3288,1665064800,,,,55.0,0.0
3289,1665072000,16.7,231.0,1027.0,61.0,0.0
3290,1665075600,,,,68.0,0.0
3291,1665097200,14.8,213.0,1025.0,,
3292,1665122400,,,,90.0,0.0
3293,1665151200,27.8,235.0,1016.6,,
3294,1665158400,22.2,234.0,1016.2,,
3295,1665172800,,,,86.0,0.0
3296,1665208800,,,,93.0,0.0
3297,1665212400,11.1,264.0,1023.3,,
3298,1665223200,13.0,280.0,1024.2,,
3299,1665237600,,,,54.0,0.0
3300,1665248400,,,,66.0,0.0
3301,1665252000,,,,71.0,0.0
3302,1665270000,,,,88.0,0.0
3303,1665302400,11.1,158.0,1020.2,,
3304,1665306000,,,,70.0,0.0
3305,1665309600,,,,64.0,0.0
3306,1665316800,16.7,185.0,1016.5,56.0,0.0
3307,1665327600,13.0,168.0,1014.3,56.0,0.0
3308,1665345600,,,,85.0,0.0
3309,1665356400,7.4,183.0,1011.5,,
3310,1665370800,5.5,234.0,1011.1,,
3311,1665374400,7.4,259.0,1011.6,,
3312,1665381600,,,,92.0,0.4
3313,1665388800,13.0,345.0,1016.2,,
3314,1665396000,,,,73.0,0.0
3315,1665403200,18.5,339.0,1019.4,,
3316,1665421200,9.3,336.0,1023.3,,
3317,1665442800,5.5,300.0,1026.7,,
3318,1665464400,3.7,304.0,1027.7,,
3319,1665468000,,,,91.0,0.0
3320,1665471600,5.5,276.0,1028.2,,
3321,1665478800,1.8,176.0,1028.3,,
3322,1665482400,,,,65.0,0.0
3323,1665493200,5.5,249.0,1026.7,,
3324,1665496800,5.5,241.0,1026.4,,
3325,1665500400,5.5,252.0,1026.1,,
3326,1665540000,7.4,182.0,1023.6,89.0,0.0
3327,1665572400,16.7,215.0,1021.0,,
3328,1665579600,,,,63.0,0.0
3329,1665601200,11.1,212.0,1018.7,,
3330,1665604800,,,,85.0,0.0
3331,1665626400,11.1,217.0,1017.5,,
3332,1665680400,7.4,189.0,1015.1,,
3333,1665684000,7.4,201.0,1015.0,,
3334,1665702000,,,,96.0,0.0
3335,1665709200,,,,96.0,0.0
3336,1665738000,9.3,213.0,1010.3,,
3337,1665745200,11.1,229.0,1009.6,90.0,0.0
3338,1665748800,11.1,232.0,1009.3,,
3339,1665774000,9.3,225.0,1007.6,97.0,0.0
3340,1665784800,,,,100.0,0.0
3341,1665788400,,,,100.0,0.0
3342,1665806400,,,,99.0,0.0
3343,1665817200,13.0,220.0,1003.0,,
3344,1665824400,18.5,241.0,1002.5,,
3345,1665831600,,,,67.0,0.0
3346,1665846000,20.4,228.0,1003.7,,
3347,1665856800,18.5,220.0,1004.6,,
3348,1665860400,18.5,219.0,1004.9,,
3349,1665864000,,,,78.0,0.0
3350,1665885600,,,,79.0,0.0
3351,1665907200,,,,79.0,0.0
3352,1665910800,,,,69.0,0.0
3353,1665954000,14.8,154.0,1008.8,,
3354,1665968400,16.7,197.0,1010.2,93.0,0.0
3355,1665972000,16.7,200.0,1010.5,,
3356,1665990000,,,,93.0,1.8
3357,1665997200,,,,81.0,0.0
3358,1666029600,7.4,214.0,1023.1,,
3359,1666044000,7.4,239.0,1025.2,,
3360,1666047600,,,,90.0,0.0
3361,1666065600,3.7,351.0,1026.9,,
3362,1666094400,,,,61.0,0.0
3363,1666098000,11.1,88.0,1028.1,,
3364,1666123200,13.0,67.0,1028.0,,
3365,1666126800,,,,87.0,0.0
3366,1666130400,,,,88.0,0.0
3367,1666137600,,,,91.0,0.0
3368,1666170000,22.2,94.0,1021.7,,
3369,1666177200,,,,80.0,0.0
3370,1666198800,22.2,88.0,1015.0,88.0,0.0
3371,1666206000,18.5,96.0,1013.6,,
3372,1666216800,16.7,104.0,1011.8,,
3373,1666220400,,,,97.0,0.0
3374,1666224000,13.0,107.0,1010.6,,
3375,1666242000,,,,96.0,0.0
3376,1666245600,,,,99.0,2.5
3377,1666252800,9.3,233.0,1007.4,,
3378,1666281600,7.4,204.0,1005.6,,
3379,1666285200,,,,89.0,0.0
3380,1666292400,7.4,161.0,1005.4,,
3381,1666306800,7.4,134.0,1004.4,96.0,0.0
3382,1666317600,,,,98.0,0.0
3383,1666321200,9.3,134.0,1002.3,99.0,0.0
3384,1666342800,,,,86.0,2.0
3385,1666375200,,,,82.0,0.2
3386,1666429200,,,,79.0,0.0
3387,1666432800,18.5,224.0,1010.5,,
3388,1666458000,,,,84.0,0.0
3389,1666461600,9.3,156.0,1011.2,87.0,0.0
3390,1666465200,11.1,144.0,1011.3,91.0,0.0
3391,1666476000,,,,93.0,0.0
3392,1666544400,14.8,179.0,997.3,,
3393,1666548000,,,,90.0,0.0
3394,1666562400,,,,91.0,0.3
3395,1666598400,,,,87.0,0.0
3396,1666612800,24.1,237.0,1004.0,,
3397,1666623600,,,,76.0,0.0
3398,1666663200,,,,93.0,0.0
3399,1666666800,,,,94.0,0.0
3400,1666670400,11.1,215.0,1011.6,,
3401,1666677600,,,,95.0,0.0
3402,1666724400,,,,88.0,0.0
3403,1666728000,14.8,145.0,1008.8,,
3404,1666742400,,,,91.0,0.3
3405,1666774800,,,,79.0,0.0
3406,1666796400,,,,73.0,0.0
3407,1666810800,11.1,189.0,1016.2,,
3408,1666818000,7.4,181.0,1016.5,,
3409,1666825200,9.3,155.0,1016.6,,
3410,1666832400,11.1,136.0,1016.6,94.0,0.0
3411,1666836000,11.1,132.0,1016.2,,
3412,1666843200,11.1,134.0,1015.1,,
3413,1666846800,11.1,140.0,1014.5,,
3414,1666850400,,,,94.0,0.0
3415,1666861200,,,,86.0,0.0
3416,1666875600,18.5,203.0,1013.5,77.0,0.0
3417,1666886400,11.1,193.0,1014.1,,
3418,1666890000,11.1,181.0,1014.2,,
3419,1666893600,11.1,175.0,1014.5,,
3420,1666897200,,,,91.0,0.0
3421,1666908000,11.1,169.0,1014.3,,
3422,1666915200,11.1,165.0,1013.6,,
3423,1666940400,,,,91.0,0.0
3424,1666965600,16.7,235.0,1017.1,,
3425,1666969200,,,,70.0,0.0
3426,1666972800,11.1,218.0,1018.3,,
3427,1666976400,,,,79.0,0.0
3428,1666983600,,,,89.0,0.0
3429,1666998000,7.4,137.0,1018.0,,
3430,1667001600,,,,96.0,0.0
3431,1667037600,,,,87.0,0.0
3432,1667055600,13.0,182.0,1012.0,,
3433,1667070000,13.0,187.0,1013.6,,
3434,1667080800,11.1,184.0,1014.1,,
3435,1667138400,20.4,202.0,1014.2,,
3436,1667199600,,,,97.0,0.0
3437,1667206800,,,,94.0,0.0
3438,1667217600,,,,76.0,0.0
3439,1667221200,16.7,139.0,1011.5,,
3440,1667242800,,,,89.0,0.0
3441,1667260800,24.1,193.0,1000.3,,
3442,1667278800,29.6,233.0,1002.0,,
3443,1667286000,29.6,230.0,1005.1,80.0,0.0
3444,1667293200,,,,81.0,0.0
3445,1667307600,29.6,215.0,1006.5,,
3446,1667311200,29.6,217.0,1006.4,,
3447,1667314800,,,,74.0,0.0
3448,1667322000,,,,74.0,0.0
3449,1667361600,,,,81.0,0.0
3450,1667372400,14.8,225.0,1016.7,,
3451,1667394000,29.6,205.0,1014.0,,
3452,1667397600,29.6,202.0,1012.7,,
3453,1667401200,,,,69.0,0.0
3454,1667426400,25.9,211.0,1007.6,,
3455,1667430000,24.1,208.0,1007.1,,
3456,1667444400,,,,89.0,2.8
3457,1667484000,11.1,267.0,999.0,,
3458,1667491200,7.4,261.0,999.2,,
3459,1667516400,7.4,49.0,1000.1,,
3460,1667538000,,,,97.0,0.0
3461,1667541600,,,,97.0,0.0
3462,1667556000,14.8,330.0,1010.7,,
3463,1667566800,16.7,321.0,1012.9,,
3464,1667581200,9.3,299.0,1014.9,,
3465,1667588400,9.3,268.0,1015.9,88.0,0.0
3466,1667599200,9.3,257.0,1016.5,92.0,0.0
3467,1667610000,9.3,236.0,1017.1,,
